id,date,h_humidity,h_temperature,a_humidity,a_temperature,a_voc,w_temperature,w_alarm
2569,2024-04-05 06:27:23.697186+00:00,30.0,23.4,29.9,22.6,23,19.4,True
2585,2024-04-05 06:45:26.552909+00:00,30.0,23.3,30.1,22.6,34,19.9,True
2601,2024-04-05 06:55:27.053942+00:00,31.0,23.4,30.8,22.6,32,20.0,True
2617,2024-04-05 07:15:28.042409+00:00,31.0,23.4,31.3,22.7,45,19.6,True
2633,2024-04-05 07:25:28.537369+00:00,32.0,23.6,32.1,22.7,45,18.8,True
2649,2024-04-05 07:45:29.568078+00:00,32.0,23.7,32.5,22.8,53,19.3,True
2665,2024-04-05 07:55:30.061070+00:00,32.0,23.8,32.5,22.9,62,19.1,True
2681,2024-04-05 08:15:31.119114+00:00,33.0,23.8,32.7,23.0,59,19.0,True
2697,2024-04-05 08:27:33.742032+00:00,32.0,23.8,32.6,23.0,65,18.2,True
2713,2024-04-05 08:37:34.259971+00:00,32.0,23.8,32.5,23.0,58,18.4,True
2729,2024-04-05 08:57:35.288771+00:00,33.0,23.8,32.6,23.0,63,18.8,True
2745,2024-04-05 09:08:08.200809+00:00,32.0,23.8,32.8,23.0,64,19.3,True
2763,2024-04-05 09:24:33.679135+00:00,33.0,23.8,33.4,23.0,75,19.3,True
2779,2024-04-05 09:44:34.669172+00:00,33.0,23.8,33.4,23.0,71,18.9,True
2795,2024-04-05 09:54:35.177048+00:00,33.0,23.8,33.7,23.1,78,18.9,True
2809,2024-04-05 10:14:42.212507+00:00,33.0,23.8,33.7,23.1,85,20.0,True
2825,2024-04-05 10:28:42.349554+00:00,34.0,23.9,34.1,23.2,132,20.1,True
2843,2024-04-05 10:44:37.685146+00:00,37.0,23.9,39.7,23.2,173,20.8,True
2859,2024-04-05 10:54:38.179173+00:00,41.0,24.1,40.9,23.3,194,20.9,True
2875,2024-04-05 11:14:39.163721+00:00,42.0,24.2,40.1,23.5,196,21.4,True
2891,2024-04-05 11:24:39.673843+00:00,41.0,24.4,39.8,23.6,184,19.9,True
2907,2024-04-05 11:44:40.658237+00:00,40.0,24.5,38.3,23.7,174,19.8,True
2925,2024-04-05 11:58:38.321485+00:00,39.0,24.6,38.1,23.9,168,20.3,True
2941,2024-04-05 12:08:38.769317+00:00,39.0,24.6,38.3,23.9,168,21.7,True
2957,2024-04-05 12:28:39.770761+00:00,39.0,24.6,38.2,24.0,171,21.7,True
2973,2024-04-05 12:38:40.315517+00:00,39.0,24.7,37.5,24.0,165,21.2,False
2989,2024-04-05 12:58:41.364045+00:00,38.0,24.7,37.4,24.0,166,21.7,False
3007,2024-04-05 13:06:50.419669+00:00,38.0,24.7,37.1,24.0,163,21.8,False
3023,2024-04-05 13:27:12.423355+00:00,38.0,24.7,37.1,24.1,156,21.7,False
3039,2024-04-05 13:37:12.956530+00:00,38.0,24.8,36.6,24.1,154,21.2,False
3055,2024-04-05 13:57:13.940472+00:00,37.0,24.8,36.4,24.1,153,20.9,False
3071,2024-04-05 14:07:14.382480+00:00,37.0,24.7,36.2,24.1,153,20.7,False
3089,2024-04-05 14:26:14.321651+00:00,36.0,24.6,36.1,24.0,142,21.1,False
3105,2024-04-05 14:46:15.219041+00:00,37.0,24.6,36.0,24.0,143,21.4,False
3121,2024-04-05 14:56:36.631553+00:00,36.0,24.6,35.9,24.0,142,21.9,False
3137,2024-04-05 15:16:37.676657+00:00,36.0,24.6,35.8,24.0,147,21.9,False
3153,2024-04-05 15:26:38.122476+00:00,36.0,24.6,35.8,24.0,148,22.0,False
3171,2024-04-05 15:58:14.574390+00:00,36.0,24.6,35.7,24.0,144,22.0,False
3187,2024-04-05 16:13:15.155666+00:00,36.0,24.6,35.6,24.0,142,21.9,False
3203,2024-04-05 16:28:15.731034+00:00,36.0,24.6,35.5,24.0,144,21.8,False
3219,2024-04-05 16:43:16.232588+00:00,36.0,24.5,35.5,24.0,137,21.6,False
3237,2024-04-05 16:56:49.880954+00:00,36.0,24.5,35.4,24.0,142,21.8,False
3253,2024-04-05 17:06:50.267653+00:00,36.0,24.5,35.4,24.0,138,21.7,False
3269,2024-04-05 17:26:51.034293+00:00,36.0,24.5,35.3,24.0,138,21.4,False
3285,2024-04-05 17:36:51.428639+00:00,36.0,24.5,35.3,24.0,136,21.3,False
3301,2024-04-05 17:56:52.209212+00:00,36.0,24.5,35.4,24.0,144,21.1,False
3321,2024-04-05 18:08:36.855530+00:00,36.0,24.5,35.3,24.0,140,21.1,False
3337,2024-04-05 18:28:37.875653+00:00,36.0,24.5,35.3,24.0,144,21.0,False
3353,2024-04-05 18:39:39.482018+00:00,36.0,24.6,35.3,24.0,146,21.0,False
3369,2024-04-05 18:59:40.519235+00:00,36.0,24.6,36.1,24.0,146,21.0,False
3385,2024-04-05 19:15:39.306881+00:00,37.0,24.6,36.6,24.0,157,21.0,False
3403,2024-04-05 19:25:03.752927+00:00,38.0,24.6,37.6,24.0,159,21.0,False
3419,2024-04-05 19:45:04.746713+00:00,37.0,24.6,37.2,24.0,149,21.0,False
3435,2024-04-05 19:55:05.249235+00:00,37.0,24.6,37.0,24.0,149,20.9,False
3451,2024-04-05 20:15:06.256088+00:00,38.0,24.6,37.1,24.0,143,20.9,False
3467,2024-04-05 20:25:06.762870+00:00,38.0,24.6,37.2,24.0,150,20.8,False
3485,2024-04-05 20:39:04.441874+00:00,37.0,24.7,37.4,24.0,148,20.8,False
3501,2024-04-05 20:59:05.466846+00:00,37.0,24.6,37.3,24.0,148,20.8,False
3517,2024-04-05 21:09:05.965474+00:00,37.0,24.6,36.8,24.0,138,20.7,False
3533,2024-04-05 21:29:06.931370+00:00,37.0,24.6,36.7,23.9,140,20.4,False
3549,2024-04-05 21:39:07.435174+00:00,37.0,24.5,36.7,23.9,143,20.3,False
3567,2024-04-05 21:58:38.881727+00:00,37.0,24.6,36.6,23.8,142,20.3,False
3583,2024-04-05 22:08:39.348493+00:00,37.0,24.5,36.6,23.8,137,20.2,False
3599,2024-04-05 22:28:40.260998+00:00,37.0,24.5,36.5,23.7,138,19.9,False
3615,2024-04-05 22:38:40.740912+00:00,37.0,24.4,36.5,23.7,142,19.9,False
3631,2024-04-05 22:58:41.727820+00:00,37.0,24.4,36.5,23.6,138,19.7,False
3649,2024-04-05 23:07:41.165856+00:00,37.0,24.4,36.4,23.6,139,19.6,False
3665,2024-04-05 23:27:42.104586+00:00,37.0,24.3,36.4,23.6,133,19.5,False
3681,2024-04-05 23:37:42.548512+00:00,36.0,24.3,36.3,23.5,136,19.4,False
3699,2024-04-06 00:13:32.883004+00:00,36.0,24.2,36.3,23.5,136,19.3,False
3717,2024-04-06 00:27:07.579336+00:00,36.0,24.2,36.2,23.5,135,19.3,False
3733,2024-04-06 00:37:08.037592+00:00,36.0,24.2,36.2,23.5,136,19.3,False
3749,2024-04-06 00:57:08.874596+00:00,36.0,24.2,36.1,23.5,125,19.3,False
3765,2024-04-06 01:07:09.288512+00:00,36.0,24.1,36.1,23.4,127,19.3,False
3781,2024-04-06 01:27:10.075033+00:00,36.0,24.1,36.1,23.4,128,19.3,False
3801,2024-04-06 01:36:28.294955+00:00,36.0,24.1,36.0,23.4,127,19.3,False
3817,2024-04-06 01:58:59.185693+00:00,36.0,24.1,36.0,23.3,129,19.5,False
3833,2024-04-06 02:08:29.610444+00:00,36.0,24.1,36.0,23.3,119,19.6,False
3849,2024-04-06 02:28:27.919355+00:00,36.0,24.0,36.0,23.3,122,19.5,False
3865,2024-04-06 02:38:28.392738+00:00,36.0,24.0,35.9,23.3,123,19.4,False
3883,2024-04-06 02:55:26.230492+00:00,36.0,24.0,35.8,23.3,118,19.3,False
3899,2024-04-06 03:15:27.245142+00:00,36.0,24.0,35.8,23.2,122,19.3,False
3915,2024-04-06 03:25:27.706937+00:00,36.0,24.0,35.8,23.2,121,19.3,False
3931,2024-04-06 03:45:28.681029+00:00,36.0,24.0,35.7,23.2,124,19.3,False
3947,2024-04-06 03:55:29.198302+00:00,36.0,23.9,35.7,23.1,123,19.2,False
3965,2024-04-06 04:09:26.898049+00:00,36.0,23.9,35.7,23.1,117,19.3,False
3981,2024-04-06 04:29:27.929979+00:00,36.0,24.0,35.7,23.1,121,19.3,False
3997,2024-04-06 04:39:28.412391+00:00,36.0,23.9,35.6,23.1,113,19.3,False
4013,2024-04-06 04:59:29.445396+00:00,36.0,23.9,35.6,23.1,122,19.2,False
4029,2024-04-06 05:09:29.926510+00:00,36.0,23.8,35.6,23.0,112,19.1,False
4047,2024-04-06 05:30:23.577151+00:00,36.0,23.9,35.6,23.0,122,19.3,False
4063,2024-04-06 05:40:24.066199+00:00,36.0,23.8,35.6,23.0,115,19.4,False
4079,2024-04-06 06:00:46.050502+00:00,36.0,23.8,35.6,23.0,116,19.5,False
4095,2024-04-06 06:10:46.453756+00:00,36.0,23.8,35.5,23.0,115,19.4,False
4111,2024-04-06 06:30:47.628756+00:00,36.0,23.8,35.6,23.0,114,18.8,True
4129,2024-04-06 06:39:46.951528+00:00,36.0,23.8,35.6,23.0,114,18.3,True
4145,2024-04-06 06:59:47.823434+00:00,35.0,23.9,35.5,23.0,102,18.8,True
4161,2024-04-06 07:09:48.262585+00:00,41.0,23.9,38.1,23.0,242,17.6,True
4177,2024-04-06 07:29:49.177198+00:00,41.0,24.0,40.3,23.2,288,18.3,True
4193,2024-04-06 07:39:49.706044+00:00,40.0,24.0,40.3,23.2,277,19.1,True
4209,2024-04-06 07:59:50.528424+00:00,39.0,24.0,39.8,23.2,256,19.3,True
4225,2024-04-06 08:09:51.005239+00:00,38.0,24.0,38.7,23.3,230,19.8,True
4241,2024-04-06 08:29:51.856227+00:00,38.0,24.0,37.6,23.3,187,17.8,True
4257,2024-04-06 08:39:52.342882+00:00,37.0,24.0,37.6,23.3,178,18.9,True
4273,2024-04-06 08:59:53.196496+00:00,37.0,23.9,37.6,23.3,178,19.5,True
4291,2024-04-06 09:27:05.168984+00:00,37.0,24.0,37.4,23.3,176,19.6,True
4307,2024-04-06 09:42:05.733650+00:00,37.0,24.0,37.2,23.3,168,19.8,True
4323,2024-04-06 09:57:06.281110+00:00,37.0,24.0,37.0,23.3,164,20.3,True
4339,2024-04-06 10:12:06.870600+00:00,37.0,24.0,37.0,23.3,154,20.4,True
4355,2024-04-06 10:27:07.421222+00:00,37.0,24.0,36.8,23.4,154,18.3,True
4371,2024-04-06 10:41:34.427637+00:00,37.0,24.0,36.7,23.4,140,19.4,True
4387,2024-04-06 10:56:38.008770+00:00,37.0,24.0,36.7,23.4,136,20.3,True
4403,2024-04-06 11:12:39.648569+00:00,38.0,24.0,37.0,23.4,139,20.5,True
4419,2024-04-06 11:22:42.064871+00:00,38.0,24.0,37.2,23.5,142,21.0,True
4435,2024-04-06 11:42:42.866697+00:00,37.0,24.0,37.0,23.5,134,21.3,True
4451,2024-04-06 11:59:46.607080+00:00,37.0,24.0,36.8,23.5,137,20.4,True
4467,2024-04-06 12:14:52.253468+00:00,37.0,24.1,36.8,23.5,127,19.9,True
4483,2024-04-06 12:28:56.852067+00:00,37.0,23.9,36.1,23.5,117,19.8,True
4499,2024-04-06 12:45:05.516380+00:00,36.0,24.1,35.7,23.5,98,19.1,True
4517,2024-04-06 13:00:56.494815+00:00,36.0,23.9,35.3,23.5,109,19.9,True
4533,2024-04-06 13:07:03.817417+00:00,36.0,24.0,35.5,23.5,109,21.3,True
4549,2024-04-06 13:25:57.635959+00:00,37.0,24.0,35.9,23.5,117,21.9,True
4565,2024-04-06 13:45:58.647725+00:00,37.0,23.9,36.2,23.5,118,22.1,True
4581,2024-04-06 13:55:59.117030+00:00,37.0,23.9,36.4,23.5,123,21.9,True
4597,2024-04-06 14:16:00.121648+00:00,37.0,23.9,36.7,23.5,127,22.0,True
4613,2024-04-06 14:26:00.595464+00:00,37.0,23.9,36.7,23.5,126,22.3,True
4629,2024-04-06 14:46:01.541784+00:00,38.0,23.9,37.2,23.5,133,22.7,True
4645,2024-04-06 14:56:02.055104+00:00,39.0,23.9,37.2,23.5,143,22.4,True
4661,2024-04-06 15:16:03.092531+00:00,38.0,24.0,37.1,23.5,137,22.4,True
4677,2024-04-06 15:26:03.549265+00:00,37.0,24.0,36.9,23.5,141,22.1,True
4695,2024-04-06 15:40:01.175656+00:00,37.0,24.0,37.1,23.6,140,21.9,True
4711,2024-04-06 16:00:02.138554+00:00,38.0,24.0,37.3,23.6,136,22.1,True
4727,2024-04-06 16:10:02.670163+00:00,39.0,24.1,37.6,23.6,142,22.6,True
4743,2024-04-06 16:30:03.732940+00:00,39.0,24.0,37.4,23.6,138,22.2,True
4759,2024-04-06 16:40:04.220355+00:00,38.0,24.1,37.4,23.6,140,22.4,True
4777,2024-04-06 16:55:39.863707+00:00,38.0,24.0,37.3,23.6,136,21.8,True
4793,2024-04-06 17:15:40.686111+00:00,38.0,24.1,37.3,23.6,130,22.1,True
4809,2024-04-06 17:25:41.114350+00:00,38.0,24.1,37.2,23.6,135,21.8,True
4825,2024-04-06 17:46:02.815248+00:00,38.0,24.1,37.2,23.6,135,21.9,True
4841,2024-04-06 17:56:03.293106+00:00,38.0,24.1,37.2,23.6,127,22.1,True
4859,2024-04-06 18:08:03.885739+00:00,38.0,24.1,37.2,23.6,141,22.0,True
4875,2024-04-06 18:28:04.743382+00:00,38.0,24.0,37.1,23.6,133,21.9,True
4891,2024-04-06 18:38:05.213167+00:00,38.0,24.1,37.1,23.5,128,21.6,True
4907,2024-04-06 18:58:06.228056+00:00,38.0,24.1,37.1,23.5,133,20.9,True
4923,2024-04-06 19:08:06.607427+00:00,38.0,24.0,37.2,23.5,129,21.1,True
4941,2024-04-06 19:42:27.948478+00:00,38.0,24.0,37.2,23.5,129,20.7,True
4957,2024-04-06 19:57:28.508944+00:00,38.0,24.0,37.2,23.5,130,20.5,True
4973,2024-04-06 20:12:29.042522+00:00,38.0,24.0,37.2,23.5,125,19.7,True
4989,2024-04-06 20:27:29.627638+00:00,37.0,24.0,37.1,23.4,120,19.3,True
5007,2024-04-06 20:36:26.057794+00:00,37.0,24.0,36.9,23.4,110,18.2,True
5023,2024-04-06 20:59:31.013768+00:00,37.0,23.9,36.7,23.4,112,18.3,True
5039,2024-04-06 21:13:33.584697+00:00,37.0,23.8,36.6,23.3,111,17.8,True
5055,2024-04-06 21:23:33.998487+00:00,37.0,23.8,36.6,23.2,111,17.6,True
5071,2024-04-06 21:43:34.723795+00:00,37.0,23.8,36.6,23.2,108,17.8,True
5091,2024-04-06 21:58:22.153180+00:00,37.0,23.8,36.6,23.2,113,18.4,True
5107,2024-04-06 22:08:22.610587+00:00,37.0,23.7,36.6,23.1,117,17.8,True
5123,2024-04-06 22:31:01.030661+00:00,37.0,23.7,36.6,23.1,119,19.1,True
5139,2024-04-06 22:45:31.717994+00:00,37.0,23.6,36.7,23.1,113,19.2,True
5155,2024-04-06 23:00:33.181142+00:00,37.0,23.6,36.7,23.0,126,19.0,True
5173,2024-04-06 23:16:26.988677+00:00,37.0,23.6,36.9,23.0,120,19.2,True
5189,2024-04-06 23:26:27.503966+00:00,37.0,23.6,37.0,23.0,119,18.9,True
5205,2024-04-06 23:36:27.972761+00:00,37.0,23.5,37.0,23.0,115,18.9,True
5221,2024-04-06 23:56:28.963740+00:00,37.0,23.5,37.0,23.0,113,19.2,True
5237,2024-04-07 00:06:29.440974+00:00,37.0,23.5,37.0,23.0,109,19.3,True
5255,2024-04-07 00:30:27.662637+00:00,37.0,23.4,37.0,23.0,110,19.4,True
5271,2024-04-07 00:40:28.171284+00:00,37.0,23.5,37.0,23.0,109,19.2,True
5287,2024-04-07 01:00:29.182628+00:00,37.0,23.5,37.0,22.9,108,18.4,True
5303,2024-04-07 01:10:29.676567+00:00,37.0,23.5,37.0,22.9,106,18.6,True
5319,2024-04-07 01:30:30.694910+00:00,37.0,23.4,37.0,22.9,107,16.9,True
5337,2024-04-07 01:37:06.280397+00:00,37.0,23.4,36.9,22.8,106,15.6,True
5353,2024-04-07 01:57:07.153996+00:00,37.0,23.4,36.8,22.8,98,16.7,True
5369,2024-04-07 02:07:07.548812+00:00,37.0,23.3,36.6,22.7,102,17.8,True
5385,2024-04-07 02:27:08.299009+00:00,36.0,23.3,36.4,22.7,89,16.3,True
5401,2024-04-07 02:37:29.746339+00:00,36.0,23.2,36.2,22.7,91,16.7,True
5419,2024-04-07 03:00:31.706284+00:00,36.0,23.2,36.0,22.6,96,17.5,True
5435,2024-04-07 03:10:32.095351+00:00,36.0,23.2,35.9,22.6,87,15.1,True
5451,2024-04-07 03:30:32.941606+00:00,36.0,23.1,35.7,22.6,84,17.5,True
5467,2024-04-07 03:40:33.378772+00:00,36.0,23.1,35.7,22.5,80,16.3,True
5483,2024-04-07 04:00:34.248793+00:00,36.0,23.0,35.6,22.5,77,15.6,True
5501,2024-04-07 04:27:47.006407+00:00,36.0,23.0,35.5,22.5,78,15.8,True
5517,2024-04-07 04:42:47.563339+00:00,36.0,22.9,35.5,22.5,75,17.3,True
5533,2024-04-07 04:57:48.045935+00:00,36.0,22.9,35.5,22.4,81,17.6,True
5549,2024-04-07 05:12:48.595429+00:00,36.0,22.9,35.6,22.4,77,18.7,True
5565,2024-04-07 05:27:49.176063+00:00,36.0,22.9,35.6,22.4,71,18.8,True
5581,2024-04-07 05:42:49.712699+00:00,36.0,22.9,35.6,22.4,66,15.9,True
5597,2024-04-07 05:57:50.254961+00:00,36.0,22.9,35.6,22.3,62,17.7,True
5613,2024-04-07 06:12:50.814894+00:00,36.0,22.8,35.6,22.3,62,16.4,True
5629,2024-04-07 06:27:51.297052+00:00,36.0,22.8,35.6,22.3,59,14.5,True
5645,2024-04-07 06:42:51.872549+00:00,36.0,22.8,35.5,22.2,54,15.8,True
5661,2024-04-07 06:57:52.421614+00:00,36.0,22.7,35.6,22.2,59,17.1,True
5677,2024-04-07 07:12:52.962231+00:00,36.0,22.7,35.7,22.2,56,16.9,True
5693,2024-04-07 07:27:53.573283+00:00,36.0,22.7,35.7,22.2,60,15.9,True
5709,2024-04-07 07:42:54.107088+00:00,36.0,22.7,35.7,22.2,51,17.1,True
5725,2024-04-07 07:57:54.689004+00:00,36.0,22.7,35.7,22.1,55,17.6,True
5741,2024-04-07 08:12:55.247188+00:00,36.0,22.7,35.8,22.1,55,17.3,True
5757,2024-04-07 08:27:55.813633+00:00,36.0,22.6,35.9,22.1,63,17.5,True
5773,2024-04-07 08:42:56.399685+00:00,36.0,22.6,36.1,22.1,58,17.3,True
5786,2024-04-07 09:00:35.144368+00:00,36.0,22.6,36.1,22.1,58,18.0,True
5802,2024-04-07 09:14:37.742584+00:00,36.0,22.7,36.4,22.1,65,18.1,True
5818,2024-04-07 09:28:41.276201+00:00,37.0,22.7,36.4,22.2,63,19.0,True
5834,2024-04-07 09:42:45.781345+00:00,37.0,22.9,36.5,22.3,61,18.9,True
5850,2024-04-07 09:58:49.438332+00:00,37.0,22.9,36.5,22.4,64,19.2,True
5866,2024-04-07 10:14:53.018907+00:00,37.0,23.0,36.5,22.5,75,20.1,True
5882,2024-04-07 10:30:54.608904+00:00,37.0,23.0,36.5,22.5,68,20.4,True
5898,2024-04-07 10:43:59.139869+00:00,37.0,23.0,36.5,22.6,66,20.3,True
5914,2024-04-07 11:01:05.756762+00:00,37.0,23.1,36.5,22.6,77,21.0,True
5930,2024-04-07 11:11:06.199686+00:00,37.0,23.1,36.8,22.7,71,21.2,True
5946,2024-04-07 11:31:06.981738+00:00,37.0,23.1,37.0,22.7,76,21.3,True
5962,2024-04-07 11:42:09.393263+00:00,38.0,23.1,37.3,22.8,79,21.8,True
5978,2024-04-07 12:01:12.145221+00:00,38.0,23.1,37.4,22.8,79,21.6,True
5994,2024-04-07 12:15:15.653617+00:00,38.0,23.2,37.6,22.8,83,21.8,True
6010,2024-04-07 12:30:18.273323+00:00,38.0,23.2,37.8,22.8,90,21.8,True
6026,2024-04-07 12:40:18.691486+00:00,39.0,23.2,38.0,22.9,92,21.9,True
6042,2024-04-07 12:59:22.508368+00:00,40.0,23.2,38.3,22.9,93,21.5,True
6062,2024-04-07 13:10:35.995561+00:00,40.0,23.3,40.1,22.9,123,20.3,True
6078,2024-04-07 13:30:37.028352+00:00,42.0,23.3,41.3,22.9,132,19.3,True
6094,2024-04-07 13:36:46.971781+00:00,43.0,23.2,43.1,22.9,121,19.7,True
6110,2024-04-07 13:56:40.412948+00:00,43.0,23.2,42.6,22.8,133,20.4,True
6128,2024-04-07 14:07:11.950748+00:00,42.0,23.2,41.5,22.8,133,20.6,True
6144,2024-04-07 14:27:12.875595+00:00,42.0,23.3,41.1,22.9,130,20.6,True
6160,2024-04-07 14:37:13.389804+00:00,40.0,23.3,41.5,22.9,144,20.9,True
6176,2024-04-07 14:57:14.355005+00:00,41.0,23.3,42.3,22.9,151,20.9,True
6192,2024-04-07 15:07:14.852035+00:00,41.0,23.3,42.0,22.9,144,20.9,True
6210,2024-04-07 15:31:13.110981+00:00,41.0,23.4,41.7,23.0,144,20.8,True
6226,2024-04-07 15:41:13.585612+00:00,42.0,23.3,42.9,23.0,163,21.2,True
6242,2024-04-07 16:01:14.657190+00:00,43.0,23.4,44.9,23.0,169,20.9,True
6258,2024-04-07 16:11:15.165971+00:00,45.0,23.4,45.4,23.0,171,20.9,True
6274,2024-04-07 16:31:16.164233+00:00,46.0,23.4,45.1,23.0,168,20.8,True
6292,2024-04-07 16:39:31.899999+00:00,46.0,23.4,45.0,23.0,168,21.1,True
6308,2024-04-07 16:59:32.960921+00:00,46.0,23.4,46.0,23.0,179,20.8,True
6324,2024-04-07 17:09:33.430571+00:00,47.0,23.5,45.9,23.0,179,20.3,True
6340,2024-04-07 17:29:34.291926+00:00,47.0,23.4,46.2,23.0,178,19.8,True
6356,2024-04-07 17:39:55.801326+00:00,47.0,23.4,46.3,23.0,182,20.1,True
6374,2024-04-07 17:52:57.378493+00:00,47.0,23.5,46.7,23.0,182,20.6,True
6390,2024-04-07 18:12:58.337195+00:00,47.0,23.4,46.8,23.0,184,20.1,True
6406,2024-04-07 18:22:58.830497+00:00,47.0,23.5,46.8,22.9,184,19.9,True
6422,2024-04-07 18:42:59.659440+00:00,47.0,23.4,47.0,22.9,182,20.1,True
6438,2024-04-07 18:53:00.084481+00:00,48.0,23.4,47.3,22.9,192,20.6,True
6456,2024-04-07 19:28:20.190209+00:00,48.0,23.5,47.6,22.9,192,19.9,True
6472,2024-04-07 19:43:20.776776+00:00,48.0,23.4,47.6,22.9,190,20.1,True
6488,2024-04-07 19:58:21.333674+00:00,48.0,23.4,47.5,22.9,184,20.3,True
6504,2024-04-07 20:13:21.901764+00:00,47.0,23.4,47.1,22.8,192,20.4,True
6520,2024-04-07 20:28:22.491201+00:00,47.0,23.4,46.9,22.8,182,19.8,True
6538,2024-04-07 20:43:35.159909+00:00,47.0,23.4,46.7,22.8,182,20.3,True
6554,2024-04-07 20:52:36.515694+00:00,47.0,23.4,46.6,22.8,176,19.9,True
6570,2024-04-07 21:12:37.324056+00:00,47.0,23.3,46.3,22.8,188,20.1,True
6586,2024-04-07 21:22:37.692105+00:00,47.0,23.3,46.4,22.8,184,20.1,True
6602,2024-04-07 21:42:38.527044+00:00,46.0,23.4,46.2,22.8,176,20.1,True
6622,2024-04-07 21:58:12.772362+00:00,46.0,23.4,46.1,22.7,185,20.1,True
6638,2024-04-07 22:09:13.290136+00:00,46.0,23.4,46.1,22.7,177,20.2,True
6654,2024-04-07 22:29:14.235313+00:00,46.0,23.3,46.0,22.7,178,20.3,True
6670,2024-04-07 22:39:14.761119+00:00,46.0,23.3,45.7,22.7,177,20.1,True
6688,2024-04-07 22:57:38.657951+00:00,46.0,23.3,45.9,22.7,177,18.9,True
6704,2024-04-07 23:07:39.177435+00:00,46.0,23.3,45.9,22.7,181,19.4,True
6720,2024-04-07 23:27:40.197749+00:00,46.0,23.2,45.8,22.7,179,19.7,True
6736,2024-04-07 23:37:40.684437+00:00,46.0,23.2,45.8,22.7,176,19.5,True
6752,2024-04-07 23:57:41.657389+00:00,46.0,23.2,45.5,22.6,179,18.9,True
6770,2024-04-08 00:11:39.366561+00:00,46.0,23.2,45.6,22.6,179,18.4,True
6786,2024-04-08 00:21:39.892235+00:00,46.0,23.2,45.6,22.6,178,19.3,True
6802,2024-04-08 00:41:40.882614+00:00,46.0,23.2,45.7,22.6,170,19.4,True
6818,2024-04-08 00:51:41.358968+00:00,46.0,23.2,45.3,22.6,174,19.8,True
6834,2024-04-08 01:11:42.392584+00:00,45.0,23.2,45.3,22.6,174,20.1,True
6852,2024-04-08 01:30:58.016138+00:00,45.0,23.2,45.3,22.6,174,20.1,True
6868,2024-04-08 01:40:58.386123+00:00,45.0,23.2,45.1,22.6,170,20.1,True
6884,2024-04-08 02:00:59.375565+00:00,45.0,23.2,44.9,22.6,172,20.1,True
6900,2024-04-08 02:10:59.806357+00:00,45.0,23.2,44.7,22.6,174,17.7,True
6916,2024-04-08 02:31:21.608791+00:00,45.0,23.2,45.1,22.6,166,18.7,True
6934,2024-04-08 02:44:23.187120+00:00,45.0,23.1,45.0,22.6,166,19.5,True
6950,2024-04-08 02:54:23.637652+00:00,45.0,23.1,44.6,22.6,167,18.1,True
6966,2024-04-08 03:14:24.736144+00:00,44.0,23.1,44.6,22.5,162,18.6,True
6982,2024-04-08 03:24:25.165685+00:00,44.0,23.1,44.3,22.5,152,17.2,True
6998,2024-04-08 03:44:26.069007+00:00,44.0,23.1,44.3,22.5,146,18.3,True
7016,2024-04-08 04:13:39.800255+00:00,44.0,23.1,44.0,22.5,146,18.6,True
7032,2024-04-08 04:28:40.358227+00:00,44.0,23.0,43.8,22.5,148,18.8,True
7048,2024-04-08 04:43:40.918320+00:00,44.0,23.0,43.8,22.5,142,18.3,True
7064,2024-04-08 04:58:41.478258+00:00,44.0,23.0,43.8,22.4,149,18.3,True
7080,2024-04-08 05:13:42.041321+00:00,44.0,23.0,43.8,22.4,140,18.1,True
7098,2024-04-08 05:28:56.206171+00:00,44.0,22.9,43.9,22.4,140,17.4,True
7114,2024-04-08 05:46:00.856293+00:00,44.0,22.9,44.0,22.4,147,17.8,True
7130,2024-04-08 05:55:03.215124+00:00,44.0,22.9,43.9,22.3,134,18.3,True
7146,2024-04-08 06:15:09.012886+00:00,44.0,22.8,43.9,22.3,135,16.5,True
7162,2024-04-08 06:25:12.396025+00:00,44.0,22.9,43.9,22.3,130,17.3,True
7182,2024-04-08 06:38:08.840158+00:00,44.0,22.9,43.8,22.3,128,17.9,True
7198,2024-04-08 07:00:39.941132+00:00,44.0,22.8,43.7,22.2,115,18.1,True
7214,2024-04-08 07:12:10.558077+00:00,44.0,22.8,43.5,22.2,117,17.2,True
7230,2024-04-08 07:22:11.079506+00:00,43.0,22.7,43.5,22.2,117,17.8,True
7248,2024-04-08 07:38:04.851300+00:00,43.0,22.7,43.4,22.1,117,17.8,True
7264,2024-04-08 07:58:05.847221+00:00,43.0,22.7,43.2,22.1,113,17.0,True
